pre_skeleton_id,post_skeleton_id,weight
12726582,17276867,2
12726582,17280094,1
12726582,17280348,1
12726582,17280470,1
12726582,17280475,1
12726582,17373283,1
12726582,17574013,1
12726582,18028397,16
12726582,18500988,1
12726582,18840629,1
12726582,19275668,1
12745771,4108016,1
12745771,4154421,3
12745771,4985759,2
12745771,8262372,2
12745771,9747418,5
12745771,12948470,2
12746220,4022539,2
12746220,6611894,2
12746220,16178283,5
12805363,1888622,1
12805363,3044500,1
12805363,3157405,1
12805363,3729051,1
12805363,3730517,4
12805363,3764792,1
12805363,3979181,1
12805363,4117305,2
12805363,4128002,2
12805363,4199033,3
12805363,4401350,68
12805363,4411505,2
12805363,4414163,2
12805363,4433960,1
12805363,4481896,1
12805363,5395823,60
12805363,5480553,4
12805363,5904499,1
12805363,7026287,1
12805363,7053966,3
12805363,7057894,2
12805363,7802210,4
12805363,7910624,20
12805363,8001259,1
12805363,8005032,1
12805363,8014812,1
12805363,8132513,1
12805363,8864785,1
12805363,9051960,1
12805363,9057998,1
12805363,9141404,3
12805363,9409359,1
12805363,10202724,5
12805363,10223754,1
12805363,10516798,1
12805363,10673895,8
12805363,10832235,2
12805363,10946002,1
12805363,11011058,2
12805363,11348509,1
12805363,11476592,3
12805363,11525714,2
12805363,11600886,1
12805363,11691603,2
12805363,12199095,3
12805363,12233237,1
12805363,12262910,1
12805363,12478620,1
12805363,12704069,1
12805363,12832017,1
12805363,12832932,1
12805363,12834384,2
12805363,12860623,1
12805363,13158645,1
12805363,13854190,1
12805363,14071613,1
12805363,14077179,2
12805363,14091076,1
12805363,14539753,1
12805363,14540633,1
12805363,14694077,5
12805363,14797760,1
12805363,15398730,6
12805363,15404207,4
12805363,15421363,2
12805363,15434803,1
12805363,15517247,1
12805363,15605297,1
12805363,15764960,2
12805363,15810983,2
12805363,15964688,1
12805363,16039470,2
12805363,16444327,2
12805363,16464284,1
12805363,16544462,2
12805363,16629757,2
12805363,16977881,2
12805363,17016974,6
12805363,17053270,1
12805363,17068730,2
12805363,17087972,2
12805363,17103045,1
12805363,17103055,1
12805363,17140424,2
12805363,17150791,1
12805363,17176808,3
12805363,17209672,1
12805363,17209725,4
12805363,17209741,1
12805363,17220920,1
12805363,17220925,1
12805363,17220963,1
12805363,17220970,1
12805363,17221008,1
12805363,17221028,1
12805363,17221156,1
12805363,17221357,1
12805363,17221642,2
12805363,17221647,1
12805363,17221878,1
12805363,17222200,1
12805363,17222210,1
12805363,17222243,1
12805363,17222248,1
12805363,17222366,1
12805363,17222387,1
12805363,17222400,1
12805363,17222522,1
12805363,17222527,1
12805363,17222532,1
12805363,17226740,1
12805363,17227481,1
12805363,17227486,1
12805363,17227502,3
12805363,17227507,1
12805363,17280926,1
12805363,17435678,2
12805363,18701712,1
12805363,19175973,12
12813847,4119387,1
12813847,4227544,1
12824181,11525714,1
12832017,4401350,4
12832017,5395823,1
12832017,7057894,1
12832017,7910624,1
12832017,8513389,1
12832017,8689674,3
12832017,9109799,4
12832017,10673895,1
12832017,11017761,7
12832017,12805363,1
12832017,15398730,1
12832017,15404207,5
12832017,15421363,4
12832017,15571194,2
12832017,15592096,3
12832017,17016974,14
12839441,3486381,1
12839441,7187384,1
12839441,8111135,1
12839441,8118474,1
12839441,11543212,1
12839441,16223537,14
12839441,16782830,1
12839441,17147698,4
12839441,17355757,1
12840470,4985759,1
12840470,7092086,1
12840470,11543212,1
12842593,3234817,5
12842593,4234009,3
12842593,6703240,1
12842593,9469519,1
12842593,14541927,1
12842593,15571194,3
12843760,2612527,1
12866697,4152020,1
12868041,10673895,1
12869029,3886356,1
12869029,9074101,1
12869029,9109799,13
12869029,15404207,1
12871993,29,2
12871993,3234817,4
12871993,3347708,12
12871993,3497901,6
12871993,3587612,4
12871993,3664102,4
12871993,3819157,2
12871993,4117305,4
12871993,4134539,10
12871993,4227304,12
12871993,4227544,2
12871993,4229950,6
12871993,4230061,16
12871993,4230739,12
12871993,4241192,8
12871993,4411505,6
12871993,4411688,1
12871993,4412036,4
12871993,4412315,6
12871993,4414426,4
12871993,4415241,2
12871993,4444354,12
12871993,4473922,2
12871993,4518546,4
12871993,4884579,6
12871993,5019924,16
12871993,5051342,10
12871993,5835799,4
12871993,5835815,2
12871993,5836035,6
12871993,5836163,8
12871993,5836181,4
12871993,5836197,2
12871993,5836206,8
12871993,5836387,6
12871993,5937084,16
12871993,6702830,4
12871993,6704232,2
12871993,7187384,2
12871993,7196392,8
12871993,7690945,8
12871993,7786053,4
12871993,7828725,10
12871993,7829784,8
12871993,7838405,8
12871993,7840203,2
12871993,7891312,2
12871993,8066542,16
12871993,8118474,6
12871993,8177991,2
12871993,8248706,6
12871993,8262302,4
12871993,8262372,4
12871993,8262503,2
12871993,8263140,2
12871993,8263285,2
12871993,8274902,8
12871993,8393981,4
12871993,8413663,20
12871993,8419602,8
12871993,8513389,6
12871993,8559607,2
12871993,8835968,2
12871993,8850802,18
12871993,8864096,4
12871993,8884545,1
12871993,9525492,6
12871993,9531722,2
12871993,9556700,2
12871993,9609048,2
12871993,9766793,10
12871993,9796812,2
12871993,9809626,6
12871993,9813188,2
12871993,9889095,4
12871993,9897223,6
12871993,9983191,4
12871993,10056280,10
12871993,11691603,4
12871993,11725127,2
12871993,11725803,14
12871993,11785627,6
12871993,11813287,8
12871993,12381039,1
12871993,12963524,1
12871993,14460113,10
12871993,14519048,6
12871993,14522124,2
12871993,14898295,8
12871993,14898816,2
12871993,15571194,10
12871993,15722867,6
12871993,16015738,4
12871993,16039470,10
12871993,16058860,2
12871993,16435965,2
12871993,16438190,4
12871993,16444327,10
12871993,16627773,8
12871993,16627838,12
12871993,16627861,8
12871993,16629931,2
12871993,16630264,2
12871993,16630385,2
12871993,16630941,10
12871993,16631114,4
12871993,16631222,6
12871993,16720240,12
12871993,16846805,20
12871993,16850888,2
12871993,16977881,4
12871993,18028397,42
12882387,7865767,5
12882387,7934904,2
12882387,7935088,1
12882387,8012953,1
12882387,11067379,1
12885290,7020344,1
12925882,10160250,1
12925882,16795838,1
12928099,7910624,1
12928099,18028397,2
12948470,3946364,2
12948470,4108016,4
12948470,4154421,8
12948470,4225411,1
12948470,4231542,1
12948470,4231550,1
12948470,4231568,1
12948470,4231578,1
12948470,4279887,1
12948470,4391503,1
12948470,4415371,1
12948470,4415805,1
12948470,4415820,1
12948470,4415827,1
12948470,4415869,1
12948470,4423200,1
12948470,4428259,1
12948470,4523366,2
12948470,4568877,1
12948470,4569390,1
12948470,4570270,2
12948470,4635057,4
12948470,4778745,3
12948470,4985759,12
12948470,5091874,2
12948470,5118060,1
12948470,5289042,1
12948470,7187384,10
12948470,7581156,1
12948470,7582412,6
12948470,7582489,3
12948470,7982896,20
12948470,8118474,4
12948470,8177199,1
12948470,8642950,1
12948470,8862201,1
12948470,9201911,1
12948470,9421292,10
12948470,9423549,1
12948470,9425942,1
12948470,9445876,36
12948470,9488991,4
12948470,9526947,1
12948470,9529816,1
12948470,9529826,1
12948470,9530173,1
12948470,9552872,1
12948470,9553090,1
12948470,9553097,1
12948470,9747418,6
12948470,10489238,1
12948470,10489251,1
12948470,11144258,2
12948470,12745771,17
12948470,12893977,1
12948470,12894887,1
12948470,12894893,1
12948470,12894899,1
12948470,12894908,1
12948470,12895232,1
12948470,12895269,1
12948470,12895275,1
12948470,12895311,1
12948470,12895317,1
12948470,12895876,1
12948470,12895904,1
12948470,12895910,1
12948470,12895918,1
12948470,12895924,1
12948470,12937181,1
12948470,12947150,1
12948470,12947190,1
12948470,12948470,4
12948470,12949805,1
12948470,12949811,1
12948470,12949949,1
12948470,12949955,1
12948470,12949970,1
12948470,12950729,1
12948470,12950736,1
12948470,12950968,1
12948470,12950988,1
12948470,12951327,1
12948470,12951454,1
12948470,12951470,1
12948470,12951506,1
12948470,12951512,1
12948470,12951647,1
12948470,12955058,1
12948470,12955064,1
12948470,14333371,1
12948470,14461238,1
12948470,16100461,1
12948470,17874168,1
12948470,17874232,1
12948470,17874237,1
12948470,17874512,1
12948470,17874703,1
12948470,17874709,1
12948470,17874928,1
12948470,17874983,1
12948470,17874988,1
12948470,17967992,1
12948470,17967997,1
12948470,17972425,1
12948470,17972430,1
12948470,18506577,1
12948470,18759134,1
12948470,18759139,1
12948470,18759145,1
12948470,18839580,1
12948470,19003775,1
12962772,3813487,3
12967993,11017761,3
13023233,17068730,2
13038489,3890028,1
13038489,10673895,1
13043042,5966099,2
13043042,15404207,1
13045287,14541927,2
13046847,4022539,1
13046847,4884579,1
13046847,6611894,2
13046847,8297018,2
13046847,9109799,1
13046847,16178283,5
13046847,16846805,3
13081886,17068730,1
13167730,17295912,1
13173311,8319311,3
13173311,16353832,1
13179103,3709977,1
13179103,7934904,1
13197236,2506050,3
13197236,3890028,12
13197236,7616956,1
13197236,7983899,2
13197236,10673895,1
13197236,12475432,6
13199414,2506050,1
13199414,3886356,16
13199414,3890028,6
13199414,4381377,10
13199414,5966099,10
13199414,7616956,6
13199414,7901791,2
13199414,7983899,6
13199414,10673895,4
13199414,12475432,22
13199414,15253921,1
13199414,16868923,1
13206239,7057894,1
13206239,14082322,1
13206239,16868923,10
13206239,17013073,2
13210358,2506050,9
13210358,3890028,12
13210358,4381377,6
13210358,4598109,1
13210358,7901791,10
13210358,7983899,1
13210358,12475432,13
13210358,15253921,1
13211798,3712893,1
13242336,16353832,2
13348260,16353832,3
13369670,3756659,1
13369670,4152020,1
13369670,7840791,1
13369670,8253413,1
13369670,8254894,1
13370624,16178283,1
13395814,4414163,1
13405613,4414184,1
13411445,16178283,1
13411525,8980589,1
13429045,9747710,1
13451589,4411505,1
13451589,4414163,1
13451589,4414184,1
13451589,8513389,1
13556524,3813487,1
13589251,2854715,1
13589251,2920061,2
13589251,2920554,4
13589251,2935173,16
13589251,3347834,2
13589251,3497901,2
13589251,3522293,4
13589251,3543931,2
13589251,3707204,1
13589251,3814853,39
13589251,3913629,1
13589251,4103336,1
13589251,4393049,6
13589251,4983938,1
13589251,6692908,1
13589251,7020344,2
13589251,7421507,1
13589251,7467027,3
13589251,7838405,6
13589251,8034919,3
13589251,8065380,1
13589251,8069432,1
13589251,8243455,2
13589251,8246750,8
13589251,8253413,2
13589251,8256186,2
13589251,8509987,2
13589251,8741619,1
13589251,8812078,2
13589251,8813113,1
13589251,8814922,1
13589251,8842220,1
13589251,9091922,1
13589251,9094797,1
13589251,9457719,1
13589251,9761454,2
13589251,9808146,1
13589251,10056280,2
13589251,10627239,1
13589251,10827212,1
13589251,12095401,1
13589251,13608465,1
13589251,13673396,2
13589251,13722516,4
13589251,13734730,1
13589251,13858797,2
13589251,13863331,1
13589251,13986477,3
13589251,14604028,6
13589251,15605987,3
13589251,15636958,1
13589251,15683275,1
13589251,15732471,1
13589251,16260741,3
13589251,17058350,1
13589251,17434825,4
13589251,17525174,6
13589251,17896997,1
13589251,17913032,17
13589251,17937123,1
13589251,17980698,3
13589251,18161822,3
13589251,18248435,3
13589251,18292832,26
13589251,18845037,1
13589251,18866821,1
13589251,19057410,1
13589251,19143114,6
13589251,19253844,2
13613195,17884299,1
13620905,7935088,2
13631636,5836181,1
13631636,8891315,1
13631636,16720240,1
13645610,12805363,1
13665529,16846805,1
13674287,3234817,5
13674287,4598109,3
13674287,9074101,3
13674287,10673895,1
13713529,4119387,2
13713529,4227544,2
13713529,16178283,5
13714311,3886356,1
13718916,3299214,1
13718916,3890028,2
13718916,4022539,1
13727202,11525714,1
13743030,4235139,5
13743030,4884579,1
13743030,15404207,6
13743125,4884579,6
13743125,5966099,6
13743125,12871993,6
13744425,4414163,1
13744425,4414184,3
13744425,9074101,1
13760954,3813487,2
13760954,12805363,2
13760954,17068730,3
13768622,8319311,4
13768622,16353832,5
13789482,29,2
13789482,2920554,3
13789482,3347834,2
13789482,3509170,1
13789482,3690921,6
13789482,3709977,10
13789482,3710040,1
13789482,3710077,1
13789482,3819157,2
13789482,4106094,1
13789482,4230739,2
13789482,4241192,20
13789482,4338596,1
13789482,5836181,2
13789482,5836197,2
13789482,6143930,1
13789482,7431625,3
13789482,7891312,8
13789482,7977834,1
13789482,8034919,1
13789482,8065380,2
13789482,8246081,2
13789482,8310955,1
13789482,8419602,2
13789482,8712361,2
13789482,8891315,2
13789482,9309524,1
13789482,9309538,1
13789482,9309545,1
13789482,9310042,1
13789482,9315753,1
13789482,9316393,1
13789482,9335604,1
13789482,9335611,1
13789482,9335618,1
13789482,9335645,1
13789482,9335652,1
13789482,9336509,1
13789482,9336552,1
13789482,9336566,1
13789482,9336596,1
13789482,9336610,1
13789482,9336631,1
13789482,9336667,1
13789482,9336770,1
13789482,9336872,1
13789482,9336879,1
13789482,9338822,1
13789482,9338870,1
13789482,9445876,1
13789482,9585013,1
13789482,9641919,6
13789482,9741463,2
13789482,9889095,6
13789482,9897223,2
13789482,10119916,3
13789482,10149351,1
13789482,10149358,1
13789482,10259967,4
13789482,10455234,2
13789482,10990803,1
13789482,11135340,1
13789482,11333054,6
13789482,11785627,2
13789482,12299621,2
13789482,12428074,2
13789482,12840470,1
13789482,13020272,1
13789482,13863331,5
13789482,14255342,4
13789482,14327762,1
13789482,14433473,2
13789482,14568192,1
13789482,14568204,1
13789482,14891367,2
13789482,15667291,1
13789482,15760066,1
13789482,15766806,3
13789482,15788431,4
13789482,16017113,6
13789482,16039470,18
13789482,16089738,8
13789482,16181377,2
13789482,16260741,2
13789482,16438190,6
13789482,16480973,2
13789482,16491306,1
13789482,16544485,1
13789482,16627773,2
13789482,16627861,10
13789482,16631222,6
13789482,16631248,2
13789482,16785630,5
13789482,16785635,1
13789482,16848475,1
13789482,17013169,2
13789482,17047087,1
13789482,17058350,1
13789482,17076507,1
13789482,17150791,1
13789482,17696578,1
13789482,17707520,1
13789482,17707525,1
13789482,17716156,1
13789482,17716163,1
13789482,17716168,1
13789482,17716179,1
13789482,17728605,1
13789482,17843100,1
13789482,17865711,1
13789482,17874849,1
13789482,17937123,3
13789482,17980698,2
13789482,18280974,1
13789482,18295051,1
13789482,19244137,1
13795090,7934904,2
13795090,7935088,1
13795090,8247451,3
13795090,8252067,1
13795090,14541927,1
13803032,4227544,1
13803032,4241237,1
13803032,6699205,1
13803032,10160250,1
13806524,3709977,1
13806524,4152020,1
13806524,8244723,1
13806524,9291474,1
13806524,10163418,1
13806524,15617305,1
13836327,17016974,2
13849557,3813487,1
13849557,4119387,8
13849557,4152020,2
13849557,4227544,4
13849557,4391978,22
13849557,4876704,4
13849557,8245692,1
13849557,8246081,5
13849557,8980589,1
13849557,13589251,2
13849557,14082322,1
13849557,16795524,2
13852833,7057894,16
13852833,11017761,1
13854190,3886356,1
13854190,4414163,2
13854190,15571194,1
13858797,4227544,1
13858797,8980589,1
13858797,10160250,2
13858824,4119387,2
13858824,4152020,1
13858824,4227544,1
13858824,4391978,9
13858824,4415241,1
13858824,4876704,1
13858824,7935088,5
13858824,7971031,2
13858824,8244723,4
13858824,8980589,2
13858824,11279244,1
13858824,16485079,27
13858824,17434825,9
13863331,3890028,5
13863331,4022539,16
13863331,4884579,1
13863331,7616956,1
13863331,7840791,2
13863331,10673895,1
13863331,16178283,11
13863331,16868923,2
13863331,17013073,13
13948202,4985759,1
13948242,4985759,1
13948336,4985759,1
13948433,11067379,3
13948433,13789482,1
13950464,12475432,1
13953356,9074101,13
13953356,9109799,3
13953356,10673895,10
13953546,3234817,1
13953546,4022539,2
13953546,8922644,1
13953546,17016974,2
13966828,11017761,6
13966828,17016974,5
13968203,4391978,6
13986477,17434825,1
13986583,4152020,2
13986583,12156009,2
13988443,4234009,1
13988443,4391978,1
13988443,8689674,1
13988443,9556700,1
13988443,10163418,2
14000746,5966099,6
14000746,6699205,13
14000746,9074101,2
14000746,16720240,1
14034311,10673895,1
14071449,4022539,1
14071449,9109799,2
14071449,12805363,1
14073503,3886356,1
14073503,15253921,1
14077179,3813487,13
14077179,11525714,4
14077179,17068730,10
14077615,2506050,16
14077615,3890028,21
14077615,5966099,1
14077615,6611894,3
14077615,7616956,27
14077615,7840791,1
14077615,8922644,1
14077615,10673895,23
14077615,11525714,1
14077615,16178283,3
14077615,16240569,1
14077615,16868923,1
14077615,17013073,2
14082322,2369444,42
14082322,2439134,3
14082322,2966602,26
14082322,4190567,1
14082322,4228119,4
14082322,4391317,5
14082322,4401350,2
14082322,4473922,9
14082322,4617479,2
14082322,5169587,5
14082322,5186443,3
14082322,5321459,15
14082322,5874480,14
14082322,5938794,2
14082322,7053966,15
14082322,7056904,3
14082322,7057894,4
14082322,7540581,3
14082322,7582489,1
14082322,7594047,1
14082322,7910624,4
14082322,8034919,5
14082322,8118947,1
14082322,8262372,2
14082322,8297018,12
14082322,8318813,1
14082322,8540770,1
14082322,8864785,10
14082322,8922644,10
14082322,8974428,4
14082322,9006142,1
14082322,9057998,5
14082322,9078240,2
14082322,9141404,9
14082322,9409359,4
14082322,9848760,1
14082322,10351681,1
14082322,10427055,2
14082322,10543751,3
14082322,10702736,1
14082322,11013351,5
14082322,11018254,24
14082322,11041192,2
14082322,11257084,7
14082322,11285139,2
14082322,11409587,4
14082322,11600886,18
14082322,11703922,3
14082322,11782821,1
14082322,11908619,3
14082322,11909406,1
14082322,12138418,5
14082322,12262910,2
14082322,12299621,4
14082322,12556571,2
14082322,12805363,2
14082322,12817189,3
14082322,12817276,2
14082322,12817290,1
14082322,12833407,3
14082322,12852136,1
14082322,12852230,1
14082322,12852236,2
14082322,12852409,2
14082322,12852571,2
14082322,12852609,1
14082322,12852677,2
14082322,12852765,2
14082322,12852778,1
14082322,12861960,2
14082322,12861966,2
14082322,12861992,1
14082322,12862004,1
14082322,12862540,1
14082322,12862590,1
14082322,12862838,2
14082322,12863376,1
14082322,12863424,2
14082322,12863502,1
14082322,12863550,2
14082322,12863943,6
14082322,12864114,2
14082322,12864343,3
14082322,12864360,1
14082322,12864386,1
14082322,12864515,1
14082322,12864531,1
14082322,12864578,2
14082322,12864877,1
14082322,12864883,3
14082322,12864889,3
14082322,12865382,1
14082322,12866199,1
14082322,12866339,1
14082322,12866430,2
14082322,12866545,1
14082322,12866634,1
14082322,12866697,6
14082322,12866916,3
14082322,12866933,1
14082322,12866989,1
14082322,12866996,3
14082322,12867109,1
14082322,12868041,8
14082322,12868358,2
14082322,12869029,1
14082322,12870790,1
14082322,12871754,1
14082322,12871772,1
14082322,12871857,1
14082322,12871993,14
14082322,12872148,1
14082322,12872160,1
14082322,12872277,2
14082322,12872370,1
14082322,12872412,1
14082322,12874917,1
14082322,12876368,1
14082322,12876380,1
14082322,12877751,1
14082322,13197236,12
14082322,13852833,1
14082322,13995833,1
14082322,14000746,52
14082322,14071449,10
14082322,14071613,7
14082322,14073503,14
14082322,14083681,2
14082322,14133114,2
14082322,14260575,1
14082322,14313750,16
14082322,14540633,28
14082322,15398730,4
14082322,15404207,4
14082322,15566333,6
14082322,15568333,7
14082322,15588620,6
14082322,15590555,2
14082322,15623649,2
14082322,15662776,7
14082322,15668309,34
14082322,15673454,1
14082322,15741865,26
14082322,15766806,4
14082322,15825861,1
14082322,15974183,6
14082322,16089738,5
14082322,16089743,4
14082322,16160495,1
14082322,16188942,1
14082322,16293710,1
14082322,16297403,1
14082322,16386470,6
14082322,16442113,1
14082322,16444552,8
14082322,16464284,7
14082322,16475849,3
14082322,16544485,2
14082322,16653620,4
14082322,16663142,1
14082322,16698392,1
14082322,16868923,2
14082322,17013073,2
14082322,17016974,42
14082322,17019327,10
14082322,17053896,1
14082322,17088171,1
14082322,17125765,1
14082322,17150791,1
14082322,17165711,2
14082322,17176767,1
14082322,17176911,1
14082322,17276867,4
14082322,17440713,1
14082322,17440724,1
14082322,17563373,1
14082322,17782566,1
14082322,17838031,1
14082322,17920473,1
14082322,17922827,1
14082322,18026737,1
14082322,18028319,1
14082322,18059582,1
14082322,18062678,29
14082322,18094266,1
14082322,18350072,1
14082322,18953368,1
14082322,19249992,1
14082322,19249997,1
14082322,19250002,1
14082322,19250013,1
14082322,19250018,1
14083681,2506050,6
14083681,3886356,5
14083681,3890028,4
14083681,4022539,3
14083681,4381377,7
14083681,6703240,1
14083681,7616956,4
14083681,7840791,3
14083681,7901791,1
14083681,7983899,3
14083681,8118474,2
14083681,8297018,1
14083681,10673895,9
14083681,11725127,1
14083681,12475432,1
14083681,14082322,9
14083681,15398730,1
14083681,16240569,1
14083681,16868923,5
14083681,17013073,1
14091076,12805363,1
14099638,7901791,1
14127447,7057894,3
14127447,7983899,1
14127447,9074101,3
14127447,9109799,3
14127447,15592096,16
14127447,16240569,7
14127447,17016974,1
14133114,7057894,1
14133114,7983899,1
14133114,8262372,1
14133114,8297018,2
14133114,14082322,1
14158399,3886356,3
14158399,4022539,1
14158399,6699205,5
14158399,8689674,1
14158399,9074101,4
14158399,9109799,6
14158399,12475432,2
14158399,15253921,1
14158399,15810983,3
14162492,11017761,1
14162492,17016974,6
14206030,4884579,1
14206030,6703240,1
14206030,16178283,8
14218454,3234817,1
14230017,4393049,2
14230017,17884299,4
14255342,3819171,8
14255342,4401350,4
14255342,4411505,2
14255342,4414184,2
14255342,4518546,2
14255342,5395823,2
14255342,5937084,2
14255342,6704232,6
14255342,7057894,2
14255342,7865696,2
14255342,7901791,2
14255342,7910624,2
14255342,7983899,2
14255342,8248706,4
14255342,8263285,2
14255342,8318678,6
14255342,8798010,2
14255342,8877158,2
14255342,9983191,2
14255342,10455234,6
14255342,11656349,1
14255342,11691640,2
14255342,11785627,2
14255342,14319960,16
14255342,14898295,2
14255342,15571194,4
14255342,15590019,1
14255342,15691118,2
14255342,15721919,2
14255342,15734988,8
14255342,15764960,2
14255342,15788431,6
14255342,16002527,1
14255342,16438190,2
14255342,16440649,4
14255342,16440704,6
14255342,16444327,2
14255342,16448930,2
14255342,16448954,4
14255342,16448971,2
14255342,16470176,1
14255342,16627773,2
14255342,16627950,4
14255342,16629757,2
14255342,16631222,6
14255342,16631248,10
14255342,16939375,6
14255342,17437395,1
14260575,3886356,2
14260575,4241237,1
14260575,4884579,1
14260575,5966099,10
14260575,7055857,1
14260575,8798010,1
14260575,8980589,2
14260575,16846805,4
14260575,18028397,2
14273873,14541927,1
14311966,4493199,2
14311966,17434825,5
14313750,3886356,5
14313750,3890028,2
14313750,4414163,1
14313750,5966099,2
14313750,7901791,1
14319185,3450751,1
14319185,4134539,1
14319185,4411505,1
14319185,7187384,1
14319185,11691640,1
14319185,16223537,11
14319185,16782830,1
14319185,17147698,1
14319185,17355757,1
14319960,2506050,2
14319960,3819171,2
14319960,4414163,4
14319960,6611894,2
14319960,6702830,2
14319960,7901791,8
14319960,7983899,2
14319960,8177991,2
14319960,8263140,2
14319960,8318678,8
14319960,8338584,2
14319960,8393981,8
14319960,8864096,2
14319960,9983191,2
14319960,10455234,6
14319960,11691640,12
14319960,12222007,1
14319960,14255342,12
14319960,14519048,4
14319960,15571194,10
14319960,15691114,6
14319960,15691118,2
14319960,15691122,4
14319960,15722306,2
14319960,15734988,4
14319960,15741951,2
14319960,15764960,4
14319960,15788431,12
14319960,15828093,2
14319960,16015738,4
14319960,16017113,2
14319960,16026042,2
14319960,16053650,2
14319960,16053670,2
14319960,16438190,2
14319960,16440649,2
14319960,16440704,10
14319960,16448930,4
14319960,16448954,2
14319960,16448971,8
14319960,16448979,4
14319960,16627773,4
14319960,16627861,2
14319960,16630024,2
14319960,16631222,2
14319960,16631248,8
14319960,16797672,2
14319960,16939375,2
14319960,17187508,1
14319960,17188504,1
14319960,17188509,1
14319960,17189098,1
14319960,17276427,1
14319960,17355757,4
14329745,17016974,1
14333371,4493199,1
14333495,14082322,1
14334367,3712893,1
14334367,4022539,6
14334367,4234009,1
14334367,6699205,1
14334367,8980589,1
14334367,15404207,1
14334367,16883909,1
14334367,17016974,1
14342744,17068730,1
14345049,4393049,1
14361198,7690945,1
14361198,8245513,1
14361198,9813188,1
14374534,5966099,1
14413993,3813487,1
14414876,8504660,1
14434314,14082322,1
14434314,15571194,1
14434314,16868923,1
14434314,17016974,1
14437742,2612527,1
14437742,3450751,10
14451162,12475432,2
14451162,16868923,1
14460113,2506050,2
14460113,3299214,4
14460113,3819157,6
14460113,3886356,2
14460113,4117305,2
14460113,4230749,6
14460113,4401350,6
14460113,4412036,4
14460113,4414163,6
14460113,4884579,4
14460113,5395823,10
14460113,5937191,1
14460113,5966099,2
14460113,6611894,2
14460113,6702830,2
14460113,6704232,4
14460113,7055857,4
14460113,7057894,4
14460113,7187384,2
14460113,7802210,8
14460113,7901791,2
14460113,7983899,18
14460113,8177991,2
14460113,8262372,6
14460113,8318678,2
14460113,8319311,2
14460113,8338584,4
14460113,8393981,6
14460113,8513389,8
14460113,8798010,20
14460113,8864096,16
14460113,8865199,2
14460113,8877158,10
14460113,9109799,4
14460113,9983191,2
14460113,10673895,10
14460113,11725127,2
14460113,11725803,2
14460113,12157916,1
14460113,12398622,1
14460113,12475432,2
14460113,12726582,2
14460113,12871993,8
14460113,14082322,8
14460113,14266964,1
14460113,14319960,2
14460113,14519048,10
14460113,14522124,4
14460113,14898295,2
14460113,15398730,4
14460113,15404207,2
14460113,15421363,4
14460113,15571194,32
14460113,15571455,1
14460113,15592096,4
14460113,15596511,1
14460113,15596681,1
14460113,15691114,4
14460113,15721919,2
14460113,15722867,2
14460113,15734988,2
14460113,15861524,8
14460113,16015738,2
14460113,16017113,4
14460113,16058860,4
14460113,16210988,6
14460113,16223537,22
14460113,16438190,2
14460113,16444327,2
14460113,16448930,2
14460113,16470158,1
14460113,16621818,1
14460113,16627773,6
14460113,16627861,4
14460113,16627950,8
14460113,16629757,4
14460113,16629931,4
14460113,16630024,2
14460113,16630385,2
14460113,16631114,4
14460113,16631222,2
14460113,16755405,1
14460113,16758011,1
14460113,16782830,4
14460113,16797672,10
14460113,16846805,8
14460113,16939375,2
14460113,17147410,4
14460113,17147698,8
14460113,17163405,1
14460113,17228004,1
14460113,17229390,1
14460113,17291240,1
14460113,17296307,1
14460113,17296327,1
14460113,17296332,1
14460113,17297116,1
14460113,17301475,1
14460113,17355757,16
14460113,18028397,6
14492757,5966099,1
14493841,4884579,3
14493841,5966099,10
14493841,15404207,4
14495367,4022539,1
14495367,17016974,1
14501257,4227544,1
14514597,4381377,1
14517691,15253921,1
14519048,3819157,4
14519048,3886356,4
14519048,4117305,4
14519048,4134539,2
14519048,4195012,2
14519048,4230749,2
14519048,4401350,8
14519048,4414163,2
14519048,4414184,2
14519048,4424890,2
14519048,4884579,4
14519048,5395823,12
14519048,5937084,4
14519048,5966099,4
14519048,6611894,2
14519048,6702830,2
14519048,6704232,12
14519048,7055857,12
14519048,7092417,2
14519048,7187384,2
14519048,7802210,2
14519048,7901791,10
14519048,7910624,2
14519048,7983899,16
14519048,8118474,4
14519048,8177991,4
14519048,8262503,4
14519048,8263140,2
14519048,8263285,4
14519048,8318813,1
14519048,8338584,4
14519048,8798010,2
14519048,8858680,1
14519048,8864096,2
14519048,8877158,4
14519048,8922644,4
14519048,9109799,6
14519048,9141404,1
14519048,9983191,2
14519048,10455234,2
14519048,11017761,8
14519048,11067379,2
14519048,11725803,6
14519048,11785627,2
14519048,12217572,2
14519048,12475432,2
14519048,12817970,1
14519048,12871993,2
14519048,13718916,1
14519048,13789482,2
14519048,14082322,8
14519048,14319960,4
14519048,14460113,6
14519048,14522124,2
14519048,14898295,6
14519048,15187194,1
14519048,15253921,2
14519048,15398730,2
14519048,15404207,2
14519048,15421363,10
14519048,15571194,22
14519048,15592096,6
14519048,15596576,1
14519048,15691118,2
14519048,15691122,2
14519048,15722306,2
14519048,15734988,2
14519048,15764960,2
14519048,15808453,1
14519048,15810983,2
14519048,15861524,4
14519048,15976914,1
14519048,16017113,4
14519048,16026042,2
14519048,16058860,2
14519048,16223537,8
14519048,16325016,1
14519048,16325025,1
